"ID","N","gap","Length_before","Length_after","Year","cluster"
"KC595280",0,125,12042,11917,2011,"17"
"KP997032",0,119,12042,11923,2014,"17"
"JQ944705",0,119,12042,11923,2008,"17"
"MF172976",0,119,12042,11923,2018,"12"
"MH267792",0,120,12042,11922,2017,"12"
"KY649620",0,119,12042,11923,2018,"12"
"KC252633",0,121,12042,11921,2011,"12"
"KM016899",0,119,12042,11923,2014,"12"
"KY765901",0,139,12042,11903,2012,"9"
"LN879480",0,119,12042,11923,2002,"9"
"JQ944708",1,122,12042,11919,2008,"4"
"KX148160",0,119,12042,11923,1991,"4"
"KX148161",0,119,12042,11923,1972,"3"
"MG458312",5,128,12042,11909,1997,"3"
"KY860596",0,119,12042,11923,2014,"33"
"KY860597",0,119,12042,11923,2014,"33"
"KY860600",2,128,12042,11912,2014,"33"
"KY860594",0,128,12042,11914,2012,"33"
"KY860598",0,128,12042,11914,2014,"33"
"KY860599",0,167,12042,11875,2014,"33"
"KY860591",0,119,12042,11923,2008,"33"
"KY860602",0,119,12042,11923,2014,"33"
"KY860601",0,164,12042,11878,2014,"33"
"KY860593",0,188,12042,11854,2010,"33"
"KY860589",0,127,12042,11915,2006,"33"
"KY860592",0,119,12042,11923,2009,"33"
"KY860588",0,120,12042,11922,2004,"22"
"KY860584",0,177,12042,11865,1999,"22"
"KY860583",0,119,12042,11923,1999,"18"
"KY860586",1,119,12042,11922,2001,"18"
"KY860595",8,152,12042,11882,2012,"18"
"KY860603",2,217,12042,11823,2015,"18"
"KY860587",113,213,12042,11716,2001,"18"
"KY860590",0,122,12042,11920,2007,"18"
"KY860585",170,197,12042,11675,2001,"18"
"KY860607",0,128,12042,11914,2001,"13"
"KY860608",0,122,12042,11920,2001,"13"
"MK760711",0,128,12042,11914,2013,"10"
"MK760746",0,119,12042,11923,2014,"10"
"MK760717",0,128,12042,11914,2013,"10"
"MK760743",0,128,12042,11914,2014,"10"
"MK760714",0,164,12042,11878,2013,"10"
"MK760730",1,119,12042,11922,2014,"10"
"MK760718",2,128,12042,11912,2013,"10"
"KY860612",0,119,12042,11923,1989,"10"
"KX148162",0,119,12042,11923,1993,"7"
"KX148164",0,119,12042,11923,1993,"7"
"KX148165",0,121,12042,11921,1993,"7"
"KX148166",0,188,12042,11854,1993,"7"
"KX148163",0,119,12042,11923,1993,"7"
"KX148167",0,119,12042,11923,1993,"7"
"KY860609",0,128,12042,11914,2001,"7"
"MK760708",1,122,12042,11919,2012,"34"
"MK760767",0,122,12042,11920,2015,"34"
"MK760721",0,119,12042,11923,2013,"34"
"MK760733",0,123,12042,11919,2014,"34"
"MK760765",0,119,12042,11923,2014,"34"
"MK760713",0,119,12042,11923,2013,"34"
"MK760748",0,120,12042,11922,2014,"34"
"MK760693",0,119,12042,11923,2009,"34"
"MK760732",0,119,12042,11923,2014,"34"
"MK760725",1,123,12042,11918,2013,"34"
"MK760752",0,119,12042,11923,2014,"34"
"MK760685",0,119,12042,11923,2009,"34"
"MK760762",804,168,12042,11070,2014,"34"
"MK760703",0,119,12042,11923,2012,"34"
"MK760749",0,120,12042,11922,2014,"34"
"MK760726",0,119,12042,11923,2013,"34"
"MK760705",0,119,12042,11923,2012,"34"
"MK760750",0,119,12042,11923,2014,"34"
"MK760722",0,119,12042,11923,2013,"34"
"MK760689",0,119,12042,11923,2010,"34"
"MK760698",0,119,12042,11923,2012,"34"
"MK760674",0,169,12042,11873,2008,"34"
"MK760696",0,169,12042,11873,2012,"34"
"MK760737",0,119,12042,11923,2013,"34"
"MK760740",0,120,12042,11922,2013,"34"
"MK760736",0,120,12042,11922,2014,"34"
"MK760724",0,119,12042,11923,2013,"34"
"MK760694",0,240,12042,11802,2009,"34"
"MK760677",0,240,12042,11802,2009,"34"
"MK760701",0,240,12042,11802,2012,"34"
"MK760704",0,240,12042,11802,2012,"34"
"MK760699",0,240,12042,11802,2012,"34"
"MK760758",0,240,12042,11802,2014,"34"
"MK760738",0,240,12042,11802,2014,"34"
"MK760671",0,240,12042,11802,2008,"34"
"MK760741",0,239,12042,11803,2013,"34"
"MK760754",0,242,12042,11800,2014,"34"
"MK760720",0,242,12042,11800,2013,"34"
"MK760745",0,242,12042,11800,2014,"34"
"MK760670",0,241,12042,11801,2008,"34"
"MK760716",0,241,12042,11801,2013,"34"
"KX148185",0,241,12042,11801,1996,"23"
"MK760695",0,241,12042,11801,2011,"23"
"MK760742",0,241,12042,11801,2014,"23"
"MK760715",0,241,12042,11801,2013,"23"
"LT909526",0,241,12042,11801,2018,"19"
"MK760681",0,241,12042,11801,2009,"19"
"MK760697",0,241,12042,11801,2012,"19"
"MK760683",0,241,12042,11801,2009,"19"
"MK760763",0,241,12042,11801,2014,"19"
"MK760669",0,241,12042,11801,2008,"19"
"MK760751",0,241,12042,11801,2014,"19"
"MK760759",0,241,12042,11801,2014,"19"
"MK760673",0,242,12042,11800,2008,"14"
"MK760710",0,242,12042,11800,2013,"14"
"MK760727",0,241,12042,11801,2013,"35"
"MK760728",0,242,12042,11800,2014,"35"
"MK760709",0,241,12042,11801,2012,"35"
"MK760739",0,241,12042,11801,2013,"35"
"MK760764",0,241,12042,11801,2014,"35"
"MK760688",0,240,12042,11802,2009,"35"
"MK760668",0,241,12042,11801,2008,"35"
"MK760686",0,241,12042,11801,2009,"35"
"MK760667",0,241,12042,11801,2008,"35"
"MK760692",0,241,12042,11801,2009,"35"
"MK760672",0,241,12042,11801,2008,"35"
"MK760678",0,241,12042,11801,2009,"35"
"KX148186",0,241,12042,11801,1984,"35"
"KX148177",0,241,12042,11801,1996,"6"
"KX148178",0,240,12042,11802,1996,"6"
"KX148179",0,241,12042,11801,1996,"6"
"KX148180",0,241,12042,11801,1993,"6"
"KX148181",0,241,12042,11801,1996,"6"
"KX148182",0,240,12042,11802,1996,"6"
"KX148183",0,241,12042,11801,1993,"6"
"KX148184",0,241,12042,11801,1996,"6"
"KX148168",0,241,12042,11801,1987,"36"
"LT909540",0,241,12042,11801,2018,"36"
"LT909533",0,241,12042,11801,2018,"36"
"KX148169",0,241,12042,11801,1990,"36"
"KX148171",0,241,12042,11801,1991,"36"
"KX148170",0,241,12042,11801,1990,"36"
"KX148174",0,240,12042,11802,1998,"36"
"KX148175",0,241,12042,11801,1998,"36"
"KX148173",0,241,12042,11801,1997,"36"
"KX148176",0,241,12042,11801,2004,"36"
"KX148172",0,241,12042,11801,1987,"36"
"KY860604",0,241,12042,11801,2000,"24"
"KY860605",0,241,12042,11801,2001,"24"
"KY860606",0,241,12042,11801,2001,"2"
"KY860611",0,241,12042,11801,2001,"2"
"MK760680",0,241,12042,11801,2008,"2"
"MK760719",0,241,12042,11801,2013,"2"
"MK760691",0,241,12042,11801,2009,"2"
"MK760687",0,241,12042,11801,2009,"2"
"KX148190",0,241,12042,11801,1976,"2"
"KX148189",0,241,12042,11801,1985,"2"
"KX148187",0,241,12042,11801,1996,"2"
"KX148188",0,241,12042,11801,1991,"2"
"KX148191",0,241,12042,11801,1993,"2"
"KX148192",0,241,12042,11801,1993,"2"
"MG458319",0,241,12042,11801,2012,"1"
"MK760747",0,241,12042,11801,2014,"37"
"MK760760",0,241,12042,11801,2014,"37"
"MK760756",0,241,12042,11801,2014,"37"
"MK760684",0,241,12042,11801,2009,"37"
"MK760675",0,241,12042,11801,2008,"37"
"MK760679",0,241,12042,11801,2008,"37"
"MK760690",0,240,12042,11802,2010,"37"
"MK760757",0,240,12042,11802,2014,"37"
"MK760676",0,237,12042,11805,2009,"37"
"MK760682",0,237,12042,11805,2009,"37"
"KF155000",0,238,12042,11804,2010,"25"
"JQ944706",0,238,12042,11804,2008,"25"
"KY860610",0,238,12042,11804,2001,"25"
"KX148212",0,238,12042,11804,1993,"25"
"MK760766",0,238,12042,11804,2015,"25"
"GQ918139",0,235,12042,11807,2010,"38"
"HQ891318",0,237,12042,11805,2011,"38"
"HM535790",0,238,12042,11804,2010,"38"
"LC325820",0,241,12042,11801,2018,"38"
"DQ875050",0,242,12042,11800,2006,"38"
"DQ099525",0,241,12042,11801,2005,"38"
"LT839616",0,241,12042,11801,2017,"38"
"JQ944709",0,241,12042,11801,2008,"38"
"AB839169",0,240,12042,11802,2013,"38"
"AB839170",0,241,12042,11801,2013,"38"
"AB085828",0,241,12042,11801,2003,"38"
"GU565704",0,241,12042,11801,1948,"38"
"FJ577895",0,240,12042,11802,2009,"38"
"GU565703",0,241,12042,11801,1948,"38"
"DQ099524",0,239,12042,11803,2005,"38"
"KX148110",0,239,12042,11803,1991,"39"
"KX148111",0,240,12042,11802,1991,"39"
"KX148102",0,238,12042,11804,1991,"39"
"LT909544",0,248,12042,11794,2018,"39"
"KT006769",0,248,12042,11794,2013,"39"
"KX708503",0,248,12042,11794,2014,"39"
"KX708504",0,249,12042,11793,2008,"39"
"HQ450386",0,249,12042,11793,2011,"39"
"KX708502",0,244,12042,11798,2012,"39"
"KX148112",0,128,12042,11914,1991,"39"
"JQ685899",147,130,12042,11765,2009,"20"
"JQ685943",0,119,12042,11923,2009,"20"
"KX708499",0,128,12042,11914,2015,"11"
"KX708501",0,119,12042,11923,2013,"11"
"KX708500",0,119,12042,11923,2014,"11"
"MK760769",1,122,12042,11919,2009,"11"
"MK760770",0,128,12042,11914,2009,"11"
"MG458316",194,186,12042,11662,1998,"11"
"MG458315",0,119,12042,11923,1998,"11"
"MG458317",0,119,12042,11923,1999,"11"
"KX148101",0,119,12042,11923,1979,"11"
"MK760768",0,119,12042,11923,2007,"11"
"KF154998",0,119,12042,11923,1950,"11"
"JQ685894",8,128,12042,11906,1994,"11"
"JQ685970",0,119,12042,11923,1974,"11"
"KX148214",0,128,12042,11914,1995,"40"
"KX148215",0,122,12042,11920,1995,"40"
"KX148216",0,119,12042,11923,1986,"40"
"AB517659",0,119,12042,11923,2012,"40"
"KC737850",0,158,12042,11884,2011,"40"
"AB362483",0,137,12042,11905,2009,"40"
"KM594039",0,119,12042,11923,2009,"40"
"AB517660",0,128,12042,11914,2012,"40"
"KX148217",0,184,12042,11858,1986,"40"
"LT909530",0,119,12042,11923,2018,"40"
"LT909543",0,119,12042,11923,2018,"40"
"JQ685967",0,119,12042,11923,2012,"11"
"KX148213",0,119,12042,11923,1982,"11"
"AB645847",0,119,12042,11923,2012,"11"
"JQ685944",0,122,12042,11920,1984,"11"
"KX148104",0,119,12042,11923,1978,"8"
"MG458309",0,119,12042,11923,1978,"8"
"KR534244",0,119,12042,11923,2011,"26"
"KY210241",0,120,12042,11922,2011,"26"
"KY210272",0,119,12042,11923,2013,"26"
"KY210231",0,119,12042,11923,2011,"26"
"KY210251",0,119,12042,11923,2012,"26"
"KR534249",0,120,12042,11922,2011,"26"
"KY210293",0,122,12042,11920,2012,"26"
"KR534247",6,145,12042,11891,2011,"26"
"KY210307",0,119,12042,11923,2012,"26"
"KY210250",0,119,12042,11923,2012,"26"
"KY210302",0,119,12042,11923,2012,"26"
"KY210234",0,119,12042,11923,2011,"26"
"KY210271",0,119,12042,11923,2013,"26"
"KY210299",0,119,12042,11923,2012,"26"
"KY210292",0,119,12042,11923,2012,"26"
"KY210229",0,119,12042,11923,2011,"26"
"KR906782",0,119,12042,11923,2012,"26"
"KY210232",0,119,12042,11923,2011,"26"
"KY210239",0,119,12042,11923,2011,"26"
"KY210258",0,119,12042,11923,2013,"26"
"KR906771",0,119,12042,11923,2011,"26"
"KY210235",0,119,12042,11923,2011,"26"
"KY210260",0,128,12042,11914,2013,"26"
"KR534248",0,119,12042,11923,2011,"26"
"KY210259",0,119,12042,11923,2013,"26"
"KR906787",0,122,12042,11920,2012,"26"
"KY210238",29,139,12042,11874,2011,"26"
"KY210225",5,119,12042,11918,2011,"26"
"KY210300",0,119,12042,11923,2012,"26"
"KY210289",0,173,12042,11869,2012,"26"
"KR906755",0,119,12042,11923,2011,"26"
"KR534246",17,128,12042,11897,2011,"26"
"KR534254",0,119,12042,11923,2011,"26"
"KY210291",0,120,12042,11922,2012,"26"
"KY210290",7,169,12042,11866,2012,"26"
"KY210246",0,120,12042,11922,2012,"26"
"KY210301",0,122,12042,11920,2012,"26"
"KR534245",0,122,12042,11920,2011,"26"
"KY210243",0,119,12042,11923,2011,"26"
"KY210247",0,119,12042,11923,2012,"26"
"KR906758",0,127,12042,11915,2010,"26"
"KY210249",0,122,12042,11920,2012,"26"
"MN726822",0,119,12042,11923,2018,"26"
"MN726832",0,119,12042,11923,2017,"26"
"MN726811",0,119,12042,11923,2017,"26"
"KR534235",0,122,12042,11920,2011,"26"
"KY210224",0,128,12042,11914,2010,"26"
"KR534237",0,119,12042,11923,2011,"26"
"KY210265",0,119,12042,11923,2013,"26"
"KY210303",0,122,12042,11920,2012,"26"
"KY210248",0,119,12042,11923,2012,"26"
"KY210276",0,119,12042,11923,2013,"26"
"KY210273",0,119,12042,11923,2013,"26"
"KR534256",0,119,12042,11923,2011,"26"
"KY210244",0,119,12042,11923,2011,"26"
"KR534236",0,167,12042,11875,2011,"26"
"KR534250",0,136,12042,11906,2011,"26"
"KY210230",0,151,12042,11891,2011,"26"
"KY210236",0,123,12042,11919,2011,"26"
"KY210226",0,158,12042,11884,2011,"26"
"KY210262",0,120,12042,11922,2013,"26"
"KR906792",0,119,12042,11923,2012,"26"
"KY210305",0,118,12042,11924,2012,"26"
"KY210298",0,119,12042,11923,2012,"26"
"KY210297",0,119,12042,11923,2012,"26"
"KY210228",0,119,12042,11923,2011,"26"
"KR906788",0,118,12042,11924,2012,"26"
"KR906778",0,118,12042,11924,2011,"26"
"KY210268",0,119,12042,11923,2013,"26"
"KY210308",0,118,12042,11924,2012,"26"
"KY210278",0,118,12042,11924,2011,"26"
"KY210286",0,118,12042,11924,2011,"26"
"KR906780",0,118,12042,11924,2011,"26"
"KR906781",0,119,12042,11923,2012,"26"
"KY210295",0,118,12042,11924,2012,"26"
"KY210288",0,118,12042,11924,2012,"26"
"KY210296",0,118,12042,11924,2012,"26"
"KY210287",0,118,12042,11924,2012,"26"
"MN726815",0,117,12042,11925,2015,"26"
"KR534253",0,117,12042,11925,2011,"26"
"KR906773",0,118,12042,11924,2011,"26"
"MN726808",0,119,12042,11923,2016,"26"
"MN726817",0,119,12042,11923,2016,"26"
"MN726818",0,119,12042,11923,2015,"26"
"MN726823",0,119,12042,11923,2017,"26"
"MN726820",0,119,12042,11923,2017,"26"
"MN726809",0,119,12042,11923,2016,"26"
"MN726835",0,119,12042,11923,2017,"26"
"MN726828",0,119,12042,11923,2017,"26"
"MN726807",0,119,12042,11923,2017,"26"
"MN726806",0,119,12042,11923,2017,"26"
"KR534233",0,119,12042,11923,2011,"26"
"KR906772",0,115,12042,11927,2011,"26"
"KR906760",0,119,12042,11923,2010,"26"
"KR534229",0,120,12042,11922,2010,"26"
"KR534232",0,115,12042,11927,2011,"26"
"KY210267",0,119,12042,11923,2013,"26"
"KR906756",0,119,12042,11923,2011,"26"
"KR906738",0,115,12042,11927,2004,"26"
"KR906786",0,117,12042,11925,2012,"26"
"KR906783",0,112,12042,11930,2012,"26"
"KR534218",0,119,12042,11923,2008,"26"
"KY210220",0,119,12042,11923,2008,"26"
"KR906737",0,119,12042,11923,2008,"26"
"KR534220",0,115,12042,11927,2008,"26"
"KR534217",0,119,12042,11923,2008,"26"
"KY210222",0,119,12042,11923,2009,"26"
"KR906775",0,119,12042,11923,2011,"26"
"MN726834",0,119,12042,11923,2017,"26"
"KR906745",0,111,12042,11931,2010,"26"
"MN726803",0,117,12042,11925,2018,"26"
"MN726825",0,118,12042,11924,2015,"26"
"LT909536",0,116,12042,11926,2018,"26"
"KY210221",0,119,12042,11923,2008,"26"
"KR906761",0,115,12042,11927,2010,"26"
"KR906749",0,204,12042,11838,2010,"26"
"KR906767",0,240,12042,11802,2011,"26"
"KR906741",0,240,12042,11802,2003,"26"
"KR906753",0,241,12042,11801,2011,"26"
"KR906742",0,118,12042,11924,2009,"41"
"KR906768",0,119,12042,11923,2011,"41"
"KR906754",0,119,12042,11923,2011,"41"
"KR906750",0,119,12042,11923,2010,"41"
"KF155002",0,119,12042,11923,2010,"41"
"MN726804",0,119,12042,11923,2015,"41"
"MN726826",0,119,12042,11923,2016,"41"
"MN726827",0,119,12042,11923,2017,"41"
"MN726824",0,124,12042,11918,2016,"41"
"KR906740",0,117,12042,11925,2009,"41"
"KR906762",0,158,12042,11884,2010,"26"
"MN726813",0,320,12042,11722,2017,"26"
"MN726802",0,320,12042,11722,2016,"26"
"LC029889",0,320,12042,11722,2009,"15"
"KX148205",0,320,12042,11722,1994,"15"
"KR906764",0,320,12042,11722,2010,"15"
"KR906765",0,319,12042,11723,2010,"15"
"KR906763",0,320,12042,11722,2010,"15"
"KR906736",0,320,12042,11722,2008,"15"
"KR906766",0,320,12042,11722,2010,"15"
"KR906735",0,320,12042,11722,2008,"15"
"KR906770",0,320,12042,11722,2011,"42"
"KY210240",0,320,12042,11722,2011,"42"
"KY210227",0,320,12042,11722,2011,"42"
"KY210233",0,320,12042,11722,2011,"42"
"KY210237",0,320,12042,11722,2011,"42"
"KY210269",0,320,12042,11722,2013,"42"
"KY210270",0,320,12042,11722,2013,"42"
"KY210261",0,320,12042,11722,2013,"42"
"KY210277",0,321,12042,11721,2011,"42"
"KY210310",0,320,12042,11722,2012,"42"
"KR906777",0,320,12042,11722,2011,"42"
"KY210284",0,320,12042,11722,2012,"42"
"KY210257",0,320,12042,11722,2013,"42"
"KY210294",0,320,12042,11722,2012,"42"
"KR906789",0,320,12042,11722,2012,"42"
"KY210283",0,320,12042,11722,2012,"42"
"KR906776",0,320,12042,11722,2011,"42"
"KR906784",0,320,12042,11722,2012,"42"
"KY210274",0,320,12042,11722,2013,"42"
"KY210304",0,320,12042,11722,2012,"42"
"KY210279",0,320,12042,11722,2011,"42"
"KY210242",0,320,12042,11722,2011,"42"
"KR906769",0,320,12042,11722,2011,"42"
"KR534230",0,320,12042,11722,2010,"42"
"MN726816",0,320,12042,11722,2018,"42"
"KY210253",0,320,12042,11722,2013,"42"
"KY210266",0,320,12042,11722,2013,"42"
"KY210256",0,320,12042,11722,2013,"42"
"KY210255",0,320,12042,11722,2013,"42"
"KY210254",0,320,12042,11722,2013,"42"
"MN726829",0,320,12042,11722,2017,"42"
"MN726833",0,320,12042,11722,2017,"42"
"KY210264",0,320,12042,11722,2013,"42"
"KY210275",0,319,12042,11723,2013,"42"
"KR534251",0,320,12042,11722,2011,"42"
"KY210223",0,320,12042,11722,2007,"42"
"KY210280",0,320,12042,11722,2012,"42"
"KY210306",0,319,12042,11723,2012,"42"
"KY210281",0,319,12042,11723,2012,"42"
"KY210282",0,320,12042,11722,2012,"42"
"KR906774",0,320,12042,11722,2011,"42"
"KR534219",0,320,12042,11722,2007,"42"
"KR906734",0,320,12042,11722,2008,"42"
"KR534228",0,320,12042,11722,2010,"42"
"KR906743",0,319,12042,11723,2010,"42"
"KY210285",0,320,12042,11722,2012,"42"
"KR534234",0,320,12042,11722,2011,"42"
"KR534231",0,320,12042,11722,2010,"42"
"KR534238",0,320,12042,11722,2011,"42"
"KR906759",0,320,12042,11722,2010,"42"
"KR906785",0,320,12042,11722,2012,"42"
"MN726821",0,320,12042,11722,2018,"42"
"MN726814",0,319,12042,11723,2018,"42"
"MN726831",0,319,12042,11723,2013,"42"
"KR906790",0,320,12042,11722,2012,"42"
"KY210252",0,320,12042,11722,2012,"42"
"KY210245",0,320,12042,11722,2012,"42"
"KY210263",0,320,12042,11722,2013,"42"
"KY210311",0,320,12042,11722,2012,"42"
"KR906779",0,319,12042,11723,2012,"42"
"KY210309",0,320,12042,11722,2012,"42"
"KR534252",0,320,12042,11722,2011,"42"
"LT909534",0,320,12042,11722,2018,"42"
"LT909528",0,320,12042,11722,2018,"42"
"KX148206",0,320,12042,11722,1996,"42"
"KX148207",0,320,12042,11722,2014,"42"
"KR906739",0,319,12042,11723,2004,"42"
"KR906744",0,320,12042,11722,2010,"42"
"KR906791",0,320,12042,11722,2012,"42"
"KR906751",0,320,12042,11722,2011,"43"
"KR906757",0,320,12042,11722,2010,"43"
"KR906746",0,320,12042,11722,2010,"43"
"KR906747",0,320,12042,11722,2010,"43"
"KT336434",0,320,12042,11722,1992,"43"
"KX148103",0,319,12042,11723,1981,"43"
"KT336432",0,320,12042,11722,2012,"43"
"KT336436",0,320,12042,11722,2012,"43"
"KX148203",0,320,12042,11722,1986,"43"
"KT336435",0,320,12042,11722,1993,"43"
"KT336437",0,319,12042,11723,2012,"43"
"MG458318",0,320,12042,11722,2008,"43"
"JX473838",0,320,12042,11722,2009,"27"
"JX473839",0,320,12042,11722,2009,"27"
"JX473840",0,320,12042,11722,2009,"27"
"JX473841",0,320,12042,11722,2009,"27"
"KX148204",0,320,12042,11722,1992,"27"
"KT336433",0,320,12042,11722,1991,"27"
"KX148208",0,320,12042,11722,1992,"5"
"KR906748",0,319,12042,11723,2010,"5"
"KR906752",0,317,12042,11725,2011,"5"
"KX148209",0,246,12042,11796,2004,"1"
"KX148210",957,490,12042,10595,1998,"1"
"KX148211",2887,768,12042,8387,1986,"1"
"MN726805",0,119,12042,11923,2017,"44"
"MN726812",4,196,12042,11842,2017,"44"
"MN726830",1774,1195,12042,9073,2018,"44"
"MN726810",1408,580,12042,10054,2015,"44"
"MN726819",1,236,12042,11805,2013,"44"
"LT909531",1101,497,12042,10444,2018,"44"
"KX148200",680,453,12042,10909,1988,"44"
"LT909551",2042,701,12042,9299,2018,"44"
"KP723638",8,195,12042,11839,2014,"44"
"KX148198",3110,1685,12042,7247,1993,"44"
"KX148199",6,196,12042,11840,1993,"44"
"MK981888",0,173,12042,11869,1993,"44"
"LT909529",158,444,12042,11440,2018,"44"
"LT909542",306,409,12042,11327,2018,"44"
"LT909535",0,173,12042,11869,2018,"44"
"KX148197",320,196,12042,11526,2015,"44"
"KX148193",19,223,12042,11800,2008,"44"
"KX148194",470,444,12042,11128,1989,"44"
"KX148195",1843,701,12042,9498,2004,"44"
"KX148196",1079,701,12042,10262,1990,"44"
"KF155001",150,410,12042,11482,2009,"44"
"AB009663",4,310,12042,11728,1997,"44"
"AB128149",80,174,12042,11788,2003,"44"
"AB044824",284,173,12042,11585,2000,"44"
"GQ412744",1066,915,12042,10061,1931,"44"
"JN234411",1289,525,12042,10228,1931,"44"
"DQ875051",7,196,12042,11839,2006,"44"
"EF542830",9,196,12042,11837,2008,"44"
"KM198893",1414,701,12042,9927,2014,"44"
"KX148201",511,221,12042,11310,1986,"44"
"KX148202",4935,1207,12042,5900,1995,"44"
"LT909546",472,483,12042,11087,2018,"44"
